id,source,source_type,language,title,text,gold_label,original_label,notes
112,Synthetic,synthetic,fr,Ciblage d'une communauté,Une page appelle à frapper les membres d’une communauté locale lorsqu’ils apparaissent dans certains quartiers.,THREAT_OR_INCITEMENT,,
113,Synthetic,synthetic,fr,Menace contre une institution,Une publication menace de s’en prendre physiquement au personnel d’un établissement scolaire en raison d’une nouvelle règle.,THREAT_OR_INCITEMENT,,
114,Synthetic,synthetic,fr,Menace visant le public,Un communiqué appelle à utiliser la violence contre les personnes participant à une manifestation en faveur du camp adverse.,THREAT_OR_INCITEMENT,,
115,Synthetic,synthetic,fr,Appel à la vengeance physique,Un message encourage des partisans à se venger physiquement de personnes accusées d’avoir causé des pertes économiques.,THREAT_OR_INCITEMENT,,
116,Synthetic,synthetic,fr,Menaces envers un journaliste,Un journaliste reçoit plusieurs messages publics le menaçant de violences physiques s’il poursuit son enquête.,THREAT_OR_INCITEMENT,,
117,Synthetic,synthetic,fr,Pression violente contre des manifestants,Un communiqué affirme que les manifestants doivent être réduits au silence par la force plutôt que par des moyens pacifiques.,THREAT_OR_INCITEMENT,,
118,Synthetic,synthetic,fr,Organisation d'une agression,Une publication décrit l’organisation d’un groupe chargé d’agresser des opposants à la sortie d’un rassemblement.,THREAT_OR_INCITEMENT,,
119,Synthetic,synthetic,en,Direct threat against a public official,An anonymous statement threatens a local official with physical harm if the official continues implementing the disputed policy.,THREAT_OR_INCITEMENT,,
120,Synthetic,synthetic,en,Explicit call for violence,A public post urges supporters to physically attack members of a political council during its next meeting.,THREAT_OR_INCITEMENT,,
121,Synthetic,synthetic,en,Implicit incitement,A radical group says its opponents now deserve to pay the price physically for their public positions.,THREAT_OR_INCITEMENT,,
122,Synthetic,synthetic,en,Coordination of an attack,Public messages describe an attempt to organize a group to assault security personnel during an upcoming gathering.,THREAT_OR_INCITEMENT,,
123,Synthetic,synthetic,en,Justification of violence,A statement argues that physically attacking a rival group is necessary to force it to stop its activities.,THREAT_OR_INCITEMENT,,
124,Synthetic,synthetic,en,Targeting a community,A post calls on followers to assault members of a local community whenever they are seen in a particular area.,THREAT_OR_INCITEMENT,,
125,Synthetic,synthetic,en,Threat against a school,A message threatens physical harm against school employees if the institution keeps its new policy.,THREAT_OR_INCITEMENT,,
126,Synthetic,synthetic,en,Threat against the public,A group threatens to use violence against people attending an event organized by its political opponents.,THREAT_OR_INCITEMENT,,
127,Synthetic,synthetic,en,Call for physical revenge,A post urges followers to physically retaliate against people blamed for financial losses.,THREAT_OR_INCITEMENT,,
128,Synthetic,synthetic,en,Threats toward journalists,Several public messages threaten journalists with physical harm if they continue publishing an investigation.,THREAT_OR_INCITEMENT,,
129,Synthetic,synthetic,en,Violent suppression of protesters,A statement says protesters should be silenced through physical force rather than peaceful means.,THREAT_OR_INCITEMENT,,
130,Synthetic,synthetic,en,Planning an assault,A public message describes an attempt to gather supporters to assault opponents after a political rally.,THREAT_OR_INCITEMENT,,
131,ANAD,real,ar,,"المركز الدولي للكتاب.. فضاء ثقافي جديد في العاصمة المصرية 

بعد أن ظلت مجرد فرع ومنفذ بيع لكتب الهيئة المصرية العامة للكتاب يؤمها الباحثون والمثقفون فقط للبحث عن كتب أغلبها من أمهات التراث اصفرت أوراقها أو مجلات ثقافية حكومية، دشن وزير الثقافة المصري عبد الواحد النبوي، ود. أحمد مجاهد رئيس الهيئة المصرية العامة للكتاب، أخيرا «المركز الدولي للكتاب» ليكون مساحة ثقافية جديدة تدعمها الدولة في مواجهة الساحات والفضاءات الثقافية المستقلة التي تدعمها هيئات خاصة أو مثقفون وفنانون مصريون واختفاء دور الدولة بشكل عام كمنتج ومنظم وصائغ للهوية الثقافية في مواجهة الثقافة الافتراضية الكونية التي أصبحت تشهد تنظيم الفعاليات الثقافية المختلفة وتتيح الكتب الإلكترونية للجميع. وكانت المراكز والمكتبات التابعة للدولة قد تراجع دورها الفاعل قبيل ثورة يناير (كانون الثاني) 2011، إذ كانت قرينة الرئيس الأسبق سوزان مبارك حريصة على وجود الدولة في الساحة الثقافية كفاعل ومحرك رئيسي.وصرح وزير الثقافة المصري بأن «مصر في أمسّ الحاجة إلى مزيد من المراكز الثقافية لمحاربة التطرف والإرهاب»، معلنا عن إقامة فرعين جديدين لهيئة الكتاب بوسط الصعيد ووسط الدلتا ملحقين بمطبعة، في إطار خطة استراتيجية لتسويق كتب قطاعات وزارة الثقافة على مستوى المحافظات المصرية والقرى التابعة لها.دشن المركز بحضور عدد كبير من المثقفين والناشرين المصريين الذين رحبوا بالفكرة كثيرا وأعربوا عن سعادتهم بالمركز الذي يجمع ما بين كونه مقهى ثقافيا ومنفذ بيع لجميع إصدارات هيئات وزارة الثقافة ودور النشر المصرية الخاصة ومعرضا للمنتجات الحرفية واليدوية المصرية. يأتي ذلك تزامنا مع احتفالات اليوم العالمي للكتاب، وسوف يحصل الزوار على حسم خاص على أسعارها 50 في المائة بمناسبة الافتتاح ولمدة أسبوع.وشهد الاحتفال بالمركز الجديد الاحتفال أيضا بعيد الميلاد السبعين للروائي المصري جمال الغيطاني، الذي أعرب عن سعادته بافتتاح منارة ثقافية جديدة بالقاهرة، وقام بتوقيع أعماله الكاملة الصادرة مؤخرا عن الهيئة العامة للكتاب، وتشتمل على مجلدين للأعمال القصصية، وثلاثة مجلدات للأعمال الروائية، بالإضافة إلى كتاب عن الغيطاني للدكتور بشير قمري عنوانه شعرية النص الروائي - قراءة تناصية في كتاب التجليات. كما تم تكريم الغيطاني وإعطاؤه درع هيئة الكتاب وإهداؤه بورتريه بريشة الفنان عمرو فهمي.جدير بالذكر أن المركز الدولي للكتاب يقع في منطقة حيوية في قلب القاهرة (منطقة وسط البلد) خلف دار القضاء العالي وعلى بعد مسافة قليلة من ساحة بيع الكتب المستعملة الشهيرة «سور الأزبكية» التي تعتبر المنافس الشرس لدور النشر الحكومية والخاصة، والقرب من عدد من المراكز الثقافية الأجنبية وأهم المكتبات المصرية. وهو مُقام على مساحة 900 متر مربع مقسمة على ثلاثة أدوار، ويضم قاعة لحفلات التوقيع وقاعة للاطلاع والقراءة المجانية، ومقهى ثقافيا، وجزءا لمنتجات صوت القاهرة للصوتيات والمرئيات، ومعرضا مصغرا لمنتجات الحرف البيئية والمشغولات اليدوية لصندوق التنمية الثقافية، فضلا عن قاعة اطلاع للأطفال والرسوم الفنية بالدور الأرضي.وإلى جانب إصدارات الهيئة العامة للكتاب، يضم المركز الدولي للكتاب كتب قطاعات وزارة الثقافة مثل: المجلس الأعلى للثقافة، الهيئة العامة لقصور الثقافة، صندوق التنمية الثقافية، المركز القومي للترجمة، بالإضافة إلى إصدارات عدد من دور النشر، منها: دار الشروق، الدار المصرية اللبنانية، دار أطلس، دار ميريت، دار أخبار اليوم، دار العين، مجمع اللغة العربية، وغيرها.",,SAFE,
